72,0.0175
0.0147,0.4197
0.0802,0.4122
0.1437,0.3947
0.2036,0.3674
0.2586,0.3310
0.3072,0.2865
0.3482,0.2349
0.3806,0.1775
0.4037,0.1158
0.4169,0.0512
0.4197,-0.0147
0.4122,-0.0802
0.3947,-0.1437
0.3674,-0.2036
0.3310,-0.2586
0.2865,-0.3072
0.2349,-0.3482
0.1775,-0.3806
0.1158,-0.4037
0.0512,-0.4169
-0.0147,-0.4197
-0.0802,-0.4122
-0.1437,-0.3947
-0.2036,-0.3674
-0.2586,-0.3310
-0.3072,-0.2865
-0.3482,-0.2349
-0.3806,-0.1775
-0.4037,-0.1158
-0.4169,-0.0512
-0.4197,0.0147
-0.4122,0.0802
-0.3947,0.1437
-0.3674,0.2036
-0.3310,0.2586
-0.2865,0.3072
-0.2349,0.3482
-0.1775,0.3806
-0.1158,0.4037
-0.0512,0.4169
-0.0399,0.3251
0.2016,0.2581
0.3251,0.0399
0.2581,-0.2016
0.0399,-0.3251
-0.2016,-0.2581
-0.3251,-0.0399
-0.2581,0.2016
-0.0323,0.2630
0.1632,0.2088
0.2630,0.0323
0.2088,-0.1632
0.0323,-0.2630
-0.1632,-0.2088
-0.2630,-0.0323
-0.2088,0.1632
-0.0247,0.2010
0.1247,0.1596
0.2010,0.0247
0.1596,-0.1247
0.0247,-0.2010
-0.1247,-0.1596
-0.2010,-0.0247
-0.1596,0.1247
-0.0171,0.1390
0.0862,0.1103
0.1390,0.0171
0.1103,-0.0862
0.0171,-0.1390
-0.0862,-0.1103
-0.1390,-0.0171
-0.1103,0.0862
