72,0.0175
0.0073,0.4199
0.0730,0.4136
0.1368,0.3971
0.1972,0.3709
0.2528,0.3354
0.3021,0.2918
0.3440,0.2409
0.3774,0.1841
0.4016,0.1228
0.4159,0.0585
0.4199,-0.0073
0.4136,-0.0730
0.3971,-0.1368
0.3709,-0.1972
0.3354,-0.2528
0.2918,-0.3021
0.2409,-0.3440
0.1841,-0.3774
0.1228,-0.4016
0.0585,-0.4159
-0.0073,-0.4199
-0.0730,-0.4136
-0.1368,-0.3971
-0.1972,-0.3709
-0.2528,-0.3354
-0.3021,-0.2918
-0.3440,-0.2409
-0.3774,-0.1841
-0.4016,-0.1228
-0.4159,-0.0585
-0.4199,0.0073
-0.4136,0.0730
-0.3971,0.1368
-0.3709,0.1972
-0.3354,0.2528
-0.2918,0.3021
-0.2409,0.3440
-0.1841,0.3774
-0.1228,0.4016
-0.0585,0.4159
-0.0456,0.3243
0.1971,0.2616
0.3243,0.0456
0.2616,-0.1971
0.0456,-0.3243
-0.1971,-0.2616
-0.3243,-0.0456
-0.2616,0.1971
-0.0369,0.2624
0.1595,0.2117
0.2624,0.0369
0.2117,-0.1595
0.0369,-0.2624
-0.1595,-0.2117
-0.2624,-0.0369
-0.2117,0.1595
-0.0282,0.2005
0.1219,0.1617
0.2005,0.0282
0.1617,-0.1219
0.0282,-0.2005
-0.1219,-0.1617
-0.2005,-0.0282
-0.1617,0.1219
-0.0195,0.1386
0.0843,0.1118
0.1386,0.0195
0.1118,-0.0843
0.0195,-0.1386
-0.0843,-0.1118
-0.1386,-0.0195
-0.1118,0.0843
