40,0.0175
-0.00,0.42
0.07,0.41
0.13,0.40
0.19,0.37
0.25,0.34
0.30,0.30
0.34,0.25
0.37,0.19
0.40,0.13
0.41,0.07
0.42,0.00
0.41,-0.07
0.40,-0.13
0.37,-0.19
0.34,-0.25
0.30,-0.30
0.25,-0.34
0.19,-0.37
0.13,-0.40
0.07,-0.41
0.00,-0.42
-0.07,-0.41
-0.13,-0.40
-0.19,-0.37
-0.25,-0.34
-0.30,-0.30
-0.34,-0.25
-0.37,-0.19
-0.40,-0.13
-0.41,-0.07
-0.42,-0.00
-0.41,0.07
-0.40,0.13
-0.37,0.19
-0.34,0.25
-0.30,0.30
-0.25,0.34
-0.19,0.37
-0.13,0.40
-0.07,0.41
