26,0.0175
0.00,0.40
0.10,0.39
0.19,0.36
0.27,0.30
0.33,0.23
0.38,0.14
0.40,0.05
0.40,-0.05
0.38,-0.15
0.33,-0.23
0.27,-0.30
0.19,-0.36
0.09,-0.39
-0.00,-0.40
-0.10,-0.39
-0.19,-0.36
-0.27,-0.30
-0.33,-0.23
-0.38,-0.14
-0.40,-0.05
-0.40,0.05
-0.38,0.15
-0.33,0.23
-0.27,0.30
-0.19,0.36
-0.09,0.39
